# #"Time" "KineticEnergy" "SolenoidalDissipation" "DilatationalDissipation""
7.275000000000000355e+00 1.098442339079803848e-01 5.890873399859265086e-03 8.076312472410790162e-04
7.299999999999999822e+00 1.096573398548644079e-01 5.940621662203921134e-03 7.812215050362284613e-04
7.325000000000000178e+00 1.094712574065313665e-01 5.991693403796670772e-03 7.538134903959871520e-04
7.349999999999999645e+00 1.092859122334397387e-01 6.043948952642676925e-03 7.261511057076132022e-04
7.375000000000000000e+00 1.091013948677806156e-01 6.097245135942648032e-03 6.990199637001206232e-04
7.400000000000000355e+00 1.089179036313435017e-01 6.151406939452135764e-03 6.733573793252436036e-04
7.424999999999999822e+00 1.087356767090153914e-01 6.206263486754324404e-03 6.497942055108432398e-04
7.450000000000000178e+00 1.085549912728252797e-01 6.261728405855683521e-03 6.287121887224201991e-04
7.474999999999999645e+00 1.083761785928741977e-01 6.317838180159014543e-03 6.103656079767824996e-04
7.500000000000000000e+00 1.081995869166217789e-01 6.374704860019119422e-03 5.948736344725329920e-04
7.525000000000000355e+00 1.080255159687018018e-01 6.432437719694280784e-03 5.821485313672747222e-04
7.549999999999999822e+00 1.078541904087411268e-01 6.491105564988538211e-03 5.718259194387064663e-04
7.575000000000000178e+00 1.076857781445723916e-01 6.550716764121170682e-03 5.633468402817380129e-04
7.599999999999999645e+00 1.075203953144256985e-01 6.611182400446705479e-03 5.558970916230464646e-04
7.625000000000000000e+00 1.073580764953745575e-01 6.672294141826569207e-03 5.487411962175974510e-04
7.650000000000000355e+00 1.071987320086220247e-01 6.733766327377088516e-03 5.414333846698719289e-04
7.674999999999999822e+00 1.070421431494643916e-01 6.795307164260883971e-03 5.338240944052086026e-04
7.700000000000000178e+00 1.068880171245196881e-01 6.856668739680026221e-03 5.259346610580541452e-04
7.724999999999999645e+00 1.067360731772379889e-01 6.917706514037854845e-03 5.178805256023042694e-04
7.750000000000000000e+00 1.065861063508782569e-01 6.978443684134254428e-03 5.098010898022039151e-04
7.775000000000000355e+00 1.064379949216032462e-01 7.039063447839726158e-03 5.017969107838872109e-04
7.799999999999999822e+00 1.062916599523392458e-01 7.099812866390857978e-03 4.939676908857654767e-04
7.825000000000000178e+00 1.061470118596218593e-01 7.160903842525294903e-03 4.863966995926603289e-04
7.849999999999999645e+00 1.060039080311195037e-01 7.222521257618791726e-03 4.791921624830138352e-04
7.875000000000000000e+00 1.058621191945741946e-01 7.284845828347897949e-03 4.724325960547139471e-04
7.900000000000000355e+00 1.057212912102579172e-01 7.347798219510878227e-03 4.661404894545558030e-04
7.924999999999999822e+00 1.055809166648308678e-01 7.410851099361025901e-03 4.602569958075037096e-04
7.950000000000000178e+00 1.054403301271610027e-01 7.473114673208328812e-03 4.547217422797257482e-04
7.974999999999999645e+00 1.052987215771921947e-01 7.533358181171933773e-03 4.494600398697366859e-04
8.000000000000000000e+00 1.051551549634546917e-01 7.589994558380567559e-03 4.443851251782325747e-04
8.025000000000000355e+00 1.050086025028722364e-01 7.641226222833210312e-03 4.394524702359921872e-04
8.050000000000000711e+00 1.048579964979435286e-01 7.685425452589698427e-03 4.347275208630890287e-04
8.074999999999999289e+00 1.047022663024952671e-01 7.721495261655946137e-03 4.302643414020713530e-04
8.099999999999999645e+00 1.045403955105924931e-01 7.749004547520599480e-03 4.258838098374690046e-04
8.125000000000000000e+00 1.043715338912559742e-01 7.768599064991577388e-03 4.212368153955321987e-04
8.150000000000000355e+00 1.041950903310440435e-01 7.782450175080157621e-03 4.160323535885982241e-04
8.175000000000000711e+00 1.040107448509545035e-01 7.793546419983613145e-03 4.101814359008858300e-04
8.199999999999999289e+00 1.038183773458702525e-01 7.804366744203435069e-03 4.037882076569803465e-04
8.224999999999999645e+00 1.036179659237270179e-01 7.816322129045148379e-03 3.971195908571826562e-04
8.250000000000000000e+00 1.034094970335718289e-01 7.829954902794269977e-03 3.904867260099127257e-04
8.275000000000000355e+00 1.031929174999822868e-01 7.845160631157341996e-03 3.841767487041216115e-04
8.300000000000000711e+00 1.029681735524674846e-01 7.861488920374540279e-03 3.783622286372701751e-04
8.324999999999999289e+00 1.027353236236143857e-01 7.878351414379721959e-03 3.731174755496613482e-04
8.349999999999999645e+00 1.024946809170651230e-01 7.895098210632568378e-03 3.685290033867932142e-04
8.375000000000000000e+00 1.022469173006829851e-01 7.911166871650493829e-03 3.648654509096377232e-04
8.400000000000000355e+00 1.019929919043672251e-01 7.926257493898447234e-03 3.623704173052828739e-04
8.425000000000000711e+00 1.017340249054133894e-01 7.940496974028064814e-03 3.610539874826645544e-04
8.449999999999999289e+00 1.014712388222687861e-01 7.954391964471141732e-03 3.608731187321246084e-04
8.474999999999999645e+00 1.012058499869774031e-01 7.968588594834728756e-03 3.617414906690100932e-04
8.500000000000000000e+00 1.009389152881456503e-01 7.983737296555772425e-03 3.634241003919306038e-04
8.525000000000000355e+00 1.006712537035462512e-01 8.000501612077642183e-03 3.655926185059797553e-04
8.550000000000000711e+00 1.004034781035501450e-01 8.019516273147019730e-03 3.679224515538226728e-04
8.574999999999999289e+00 1.001360813978593861e-01 8.041288695312686502e-03 3.700990594531321774e-04
8.599999999999999645e+00 9.986949993709567930e-02 8.066126910169259256e-03 3.718082146599772410e-04
8.625000000000000000e+00 9.960412590251072062e-02 8.094123147755453648e-03 3.727827664263168306e-04
8.650000000000000355e+00 9.934029236086644454e-02 8.125223733921303065e-03 3.728717080166825426e-04
8.675000000000000711e+00 9.907824342107633686e-02 8.159388490093988019e-03 3.720662047076621695e-04
8.699999999999999289e+00 9.881806175113888591e-02 8.196784332765674752e-03 3.704971216170815994e-04
8.724999999999999645e+00 9.855955382653046326e-02 8.237832649931078194e-03 3.681497444275737448e-04
8.750000000000000000e+00 9.830233921917387596e-02 8.282982609656756867e-03 3.645663865733513248e-04
8.775000000000000355e+00 9.804621079558273333e-02 8.332444131505327076e-03 3.597330019335640873e-04
8.800000000000000711e+00 9.779107764399377900e-02 8.386185619485331949e-03 3.541130688431439431e-04
8.824999999999999289e+00 9.753661778799724291e-02 8.443955492919485994e-03 3.479939585123793312e-04
8.849999999999999645e+00 9.728223897040588763e-02 8.505169570620637470e-03 3.414892442147538843e-04
8.875000000000000000e+00 9.702731556640938060e-02 8.568926504303818470e-03 3.345861690112360482e-04
8.900000000000000355e+00 9.677151901563629810e-02 8.634201095010212573e-03 3.273062404962547738e-04
8.925000000000000711e+00 9.651503732838900840e-02 8.700063135387608310e-03 3.197844406400690695e-04
8.949999999999999289e+00 9.625858217807253814e-02 8.765814778766070972e-03 3.122151728249445866e-04
8.974999999999999645e+00 9.600323132995981779e-02 8.830973683536285507e-03 3.047749630720500121e-04
9.000000000000000000e+00 9.575022057525348074e-02 8.895052615887834302e-03 2.976087468074547311e-04
9.025000000000000355e+00 9.550075746857328296e-02 8.957400093138858516e-03 2.908800269763014892e-04
9.050000000000000711e+00 9.525585600509076101e-02 9.017344966683594337e-03 2.847358869185700439e-04
9.074999999999999289e+00 9.501620729595888770e-02 9.074371050046466450e-03 2.792906502572441185e-04
9.099999999999999645e+00 9.478209505904233723e-02 9.128074935411858992e-03 2.746721406064898865e-04
9.125000000000000000e+00 9.455333814637269241e-02 9.178084094586666172e-03 2.709591770917177335e-04
9.150000000000000355e+00 9.432928417844231583e-02 9.224141456776123807e-03 2.681419138676574446e-04
9.175000000000000711e+00 9.410886697296519388e-02 9.266224937142396659e-03 2.660676636167772923e-04
9.199999999999999289e+00 9.389077057557879136e-02 9.304483063417136671e-03 2.644448474716773793e-04
9.224999999999999645e+00 9.367369949719868416e-02 9.339095911862388064e-03 2.630283363805938470e-04
9.250000000000000000e+00 9.345663612530333286e-02 9.370254794288485414e-03 2.617154000517621002e-04
9.275000000000000355e+00 9.323901860046898693e-02 9.398252507067808917e-03 2.604961131932213782e-04
9.300000000000000711e+00 9.302083698534406586e-02 9.423563269825536298e-03 2.594198448514361969e-04
9.324999999999999289e+00 9.280260475267423925e-02 9.446809539607784259e-03 2.586474690672912265e-04
9.349999999999999645e+00 9.258513382726814289e-02 9.468592471028387803e-03 2.584143490684800634e-04
9.375000000000000000e+00 9.236916688039199796e-02 9.489275215011729048e-03 2.588618213841255246e-04
9.400000000000000355e+00 9.215506316197570602e-02 9.508878699758497796e-03 2.600019921152125135e-04
9.425000000000000711e+00 9.194264721712097632e-02 9.527169381464773226e-03 2.617913004868023660e-04
9.449999999999999289e+00 9.173118999969447074e-02 9.543842640887305329e-03 2.640560925250611066e-04
9.474999999999999645e+00 9.151953022560337103e-02 9.558542686114378586e-03 2.663164246522501072e-04
9.500000000000000000e+00 9.130638670570916104e-02 9.570691524771973366e-03 2.678854462321032847e-04
9.525000000000000355e+00 9.109072205160045899e-02 9.579499269078951829e-03 2.682213189615140670e-04
9.550000000000000711e+00 9.087192989717005065e-02 9.584078694912023105e-03 2.673379758967348746e-04
9.574999999999999289e+00 9.064980046993587059e-02 9.583903879160061978e-03 2.656886569167545898e-04
9.599999999999999645e+00 9.042442342978902758e-02 9.579460684682999244e-03 2.633769622690306325e-04
9.625000000000000000e+00 9.019621831681579049e-02 9.571848040817712913e-03 2.599974674353870935e-04
9.650000000000000355e+00 8.996601177940610761e-02 9.562133403065671555e-03 2.553791110531892909e-04
9.675000000000000711e+00 8.973487966335379207e-02 9.551659227508935840e-03 2.500759601680329117e-04
9.699999999999999289e+00 8.950363435513572496e-02 9.541870000080962186e-03 2.449295117001748122e-04
9.724999999999999645e+00 8.927231912972638517e-02 9.533674022379272708e-03 2.403302888016332949e-04
9.750000000000000000e+00 8.904015335175208268e-02 9.527421736798715249e-03 2.361921954633726514e-04
9.775000000000000355e+00 8.880580091732553916e-02 9.522925655583094548e-03 2.325227498888125387e-04
9.800000000000000711e+00 8.856757559126708645e-02 9.519602608401327853e-03 2.291601347534742835e-04
9.824999999999999289e+00 8.832373988179023638e-02 9.516752399911638377e-03 2.254756835814623688e-04
9.849999999999999645e+00 8.807314456019084414e-02 9.514105897447734314e-03 2.210190121002960858e-04
9.875000000000000000e+00 8.781588836902519402e-02 9.512103909059078932e-03 2.160233346368477204e-04
9.900000000000000355e+00 8.755357124899747212e-02 9.511612627946306950e-03 2.113092321054136843e-04
9.925000000000000711e+00 8.728893728792899709e-02 9.513647332154505365e-03 2.077767787528864607e-04
9.949999999999999289e+00 8.702507105545373434e-02 9.519102598431345916e-03 2.058269241944071922e-04
9.974999999999999645e+00 8.676459356031845926e-02 9.528606401698199238e-03 2.053675530813052561e-04
1.000000000000000000e+01 8.650918653625995491e-02 9.542566826545225214e-03 2.058800493783200913e-04
1.002500000000000036e+01 8.625959618500200765e-02 9.560976804059463652e-03 2.065783213319082523e-04
1.005000000000000071e+01 8.601599708128487842e-02 9.582988279078562960e-03 2.067035269222105925e-04
1.007499999999999929e+01 8.577848252760013337e-02 9.607035437991726101e-03 2.058298250485677519e-04
1.009999999999999964e+01 8.554738484235713258e-02 9.631660280640061758e-03 2.039022676775493971e-04
1.012500000000000000e+01 8.532326880468754648e-02 9.655949342231906485e-03 2.012069150074967166e-04
1.015000000000000036e+01 8.510666734941770006e-02 9.679252394140348131e-03 1.980522383931384211e-04
1.017500000000000071e+01 8.489784261820605693e-02 9.700983866132446842e-03 1.947932593489531375e-04
1.019999999999999929e+01 8.469660630502039156e-02 9.720832534811051778e-03 1.918319135594356471e-04
1.022499999999999964e+01 8.450224081254564812e-02 9.738787508504175017e-03 1.891477900861355101e-04
1.025000000000000000e+01 8.431376286988379043e-02 9.754683639912400950e-03 1.864507874999981056e-04
1.027500000000000036e+01 8.413036914127879073e-02 9.767976458984776664e-03 1.836456381592870457e-04
1.030000000000000071e+01 8.395165367468726547e-02 9.778182899681268567e-03 1.810035956903448175e-04
1.032499999999999929e+01 8.377736420099390902e-02 9.785316059162140964e-03 1.789822305217967486e-04
1.034999999999999964e+01 8.360688582148868842e-02 9.789790147122404140e-03 1.776258835440967126e-04
1.037500000000000000e+01 8.343901395277353306e-02 9.792007593699964332e-03 1.764899994502775273e-04
1.040000000000000036e+01 8.327221966771175543e-02 9.792065107089001699e-03 1.750485621948610264e-04
1.042500000000000071e+01 8.310513453253079441e-02 9.789794507720215797e-03 1.730506066099769900e-04
1.044999999999999929e+01 8.293687615256058188e-02 9.785093287333438208e-03 1.706519745004334357e-04
1.047499999999999964e+01 8.276697868220507515e-02 9.778279416852456163e-03 1.683032254742283904e-04
1.050000000000000000e+01 8.259499319427414388e-02 9.770165242240181833e-03 1.663723802894673958e-04
1.052500000000000036e+01 8.242013509143143735e-02 9.761805306021414941e-03 1.649058236313430805e-04
1.055000000000000071e+01 8.224127898094010791e-02 9.754145709346630569e-03 1.637520235488045624e-04
1.057499999999999929e+01 8.205723034470574495e-02 9.747700113373867353e-03 1.628059216745896464e-04
1.059999999999999964e+01 8.186699598837876568e-02 9.742305229141493689e-03 1.620322953729191808e-04
1.062500000000000000e+01 8.166991546385689305e-02 9.737339724400953522e-03 1.612853554129833303e-04
1.065000000000000036e+01 8.146571288049453408e-02 9.732567421066051078e-03 1.601925302443123525e-04
1.067500000000000071e+01 8.125454268633620913e-02 9.728663748493999661e-03 1.583806034956796837e-04
1.069999999999999929e+01 8.103695663572288432e-02 9.726945786977012065e-03 1.557791034381080008e-04
1.072499999999999964e+01 8.081370673107449165e-02 9.728873570376890545e-03 1.526246926645399230e-04
1.075000000000000000e+01 8.058547031456837761e-02 9.735574410056868980e-03 1.492693886163033322e-04
1.077500000000000036e+01 8.035265670316293907e-02 9.747525224338460942e-03 1.460924619934667133e-04
1.080000000000000071e+01 8.011533523411490387e-02 9.764600052396417082e-03 1.434112206316785895e-04
1.082499999999999929e+01 7.987329106602118756e-02 9.786146298414679159e-03 1.412501403602073075e-04
1.084999999999999964e+01 7.962623373693786255e-02 9.811261773480510484e-03 1.393240182847512321e-04
1.087500000000000000e+01 7.937402303855634056e-02 9.839370098816288546e-03 1.373443654170841970e-04
1.090000000000000036e+01 7.911675673846621515e-02 9.870230866719793827e-03 1.352578305659699325e-04
1.092500000000000071e+01 7.885469796761171435e-02 9.903557530997204872e-03 1.333826545839838097e-04
1.094999999999999929e+01 7.858806646210141078e-02 9.938749169647053544e-03 1.321632164304173721e-04
1.097499999999999964e+01 7.831690153332893090e-02 9.974828731428716025e-03 1.317526145064039139e-04
1.100000000000000000e+01 7.804118098079924903e-02 1.001068547318573199e-02 1.320189931758795866e-04
1.102500000000000036e+01 7.776106175557942479e-02 1.004532851263502391e-02 1.327954091179708428e-04
1.105000000000000071e+01 7.747702308886218747e-02 1.007797208670672268e-02 1.337022514487034674e-04
1.107499999999999929e+01 7.718993449341506052e-02 1.010821959660825053e-02 1.342703235743829184e-04
1.109999999999999964e+01 7.690103564785094603e-02 1.013644813873543216e-02 1.342756181146978782e-04
1.112500000000000000e+01 7.661181042145472075e-02 1.016369354541529942e-02 1.338015860263112606e-04
1.115000000000000036e+01 7.632379025568952757e-02 1.019096798499958753e-02 1.331608838829561171e-04
1.117500000000000071e+01 7.603829499048879448e-02 1.021874440084502567e-02 1.326842782487074328e-04
1.119999999999999929e+01 7.575618003102717324e-02 1.024693599274905699e-02 1.324999943233706355e-04
1.122499999999999964e+01 7.547771956545766547e-02 1.027515769089222888e-02 1.324887225725251386e-04
1.125000000000000000e+01 7.520269857537932590e-02 1.030301840027095760e-02 1.324488382017443579e-04
1.127500000000000036e+01 7.493063154338160115e-02 1.033029201301542341e-02 1.322353051567188198e-04
1.130000000000000071e+01 7.466098286609630652e-02 1.035692213057336740e-02 1.316862918132392349e-04
1.132499999999999929e+01 7.439338319353992757e-02 1.038296465279563673e-02 1.306209871672763282e-04
1.134999999999999964e+01 7.412781865944853554e-02 1.040855259483214508e-02 1.290685331459826620e-04
1.137500000000000000e+01 7.386465554694877922e-02 1.043384466469433371e-02 1.273145134095830030e-04
1.140000000000000036e+01 7.360446727877716089e-02 1.045894514712563360e-02 1.257310781523119801e-04
1.142500000000000071e+01 7.334779231285210033e-02 1.048388852032803784e-02 1.245868350838281948e-04
1.144999999999999929e+01 7.309496796679450237e-02 1.050863651889085218e-02 1.239083942686556943e-04
1.147499999999999964e+01 7.284609357548178787e-02 1.053289651594241198e-02 1.234952019228512652e-04
1.150000000000000000e+01 7.260108290083007454e-02 1.055599077320221006e-02 1.230178607426205483e-04
1.152500000000000036e+01 7.235979126447346366e-02 1.057711770589230514e-02 1.221631185442674766e-04
1.155000000000000071e+01 7.212221925990888738e-02 1.059575998663058252e-02 1.208968813820683792e-04
1.157499999999999929e+01 7.188862203296739195e-02 1.061182606638613052e-02 1.196153569447051292e-04
1.159999999999999964e+01 7.165932134201284665e-02 1.062547112241008992e-02 1.188453479134477713e-04
1.162500000000000000e+01 7.143435697681270458e-02 1.063670789228490267e-02 1.188039645657408859e-04
1.165000000000000036e+01 7.121330842889146695e-02 1.064497630071127750e-02 1.192510077120823567e-04
1.167500000000000071e+01 7.099542997754179630e-02 1.064932327235146824e-02 1.196271128747321288e-04
1.169999999999999929e+01 7.077997083406661893e-02 1.064929059822316074e-02 1.194450413557206117e-04
1.172499999999999964e+01 7.056637353947153857e-02 1.064540769680024854e-02 1.186811603734531760e-04
1.175000000000000000e+01 7.035418512715259365e-02 1.063857736310456006e-02 1.176264909899327947e-04
1.177500000000000036e+01 7.014295220680069609e-02 1.062930575865175288e-02 1.164796107717120359e-04
1.180000000000000071e+01 6.993235381009289819e-02 1.061803621011495231e-02 1.153431801892293109e-04
1.182499999999999929e+01 6.972231973974267472e-02 1.060570786870812347e-02 1.145103580258001008e-04
1.184999999999999964e+01 6.951282223232556345e-02 1.059313535738328968e-02 1.142971472283534307e-04
1.187500000000000000e+01 6.930356516417814083e-02 1.058023908623727076e-02 1.145839238963526489e-04
1.190000000000000036e+01 6.909394835670246149e-02 1.056628685687610418e-02 1.148155779575608969e-04
1.192500000000000071e+01 6.888333346779691724e-02 1.055039957771077876e-02 1.144264163875050201e-04
1.194999999999999929e+01 6.867135480707511896e-02 1.053222915869992012e-02 1.132574801584269246e-04
1.197499999999999964e+01 6.845798432140146050e-02 1.051234792210743729e-02 1.115507992541097418e-04
1.200000000000000000e+01 6.824334454261697658e-02 1.049194368599273668e-02 1.097592495952994836e-04
1.202500000000000036e+01 6.802744832033058575e-02 1.047203832138620706e-02 1.083802724516135728e-04
1.205000000000000071e+01 6.781002276884391666e-02 1.045262677231221377e-02 1.076934440914919876e-04
1.207499999999999929e+01 6.759054879028117413e-02 1.043236711836652807e-02 1.074814329799119030e-04
1.209999999999999964e+01 6.736858990465989516e-02 1.040928792072372613e-02 1.073325638953974800e-04
1.212500000000000000e+01 6.714413110580062793e-02 1.038221076177433047e-02 1.071624609467107883e-04
1.215000000000000036e+01 6.691756574630271237e-02 1.035134008243767181e-02 1.070826305309310585e-04
1.217500000000000071e+01 6.668944214258808179e-02 1.031756114355084596e-02 1.070835866281413454e-04
1.219999999999999929e+01 6.646025738558965223e-02 1.028169460611388746e-02 1.071186531866260438e-04
1.222499999999999964e+01 6.623031381454784483e-02 1.024421889538643798e-02 1.072067851410247352e-04
1.225000000000000000e+01 6.599955773156834793e-02 1.020525345815985994e-02 1.073192024920717827e-04
1.227500000000000036e+01 6.576746377683011235e-02 1.016472703625186103e-02 1.073228316528548047e-04
1.230000000000000071e+01 6.553308725508395771e-02 1.012250904137181398e-02 1.071521776307054124e-04
1.232499999999999929e+01 6.529529338824795193e-02 1.007851823417877345e-02 1.069143060447822765e-04
1.234999999999999964e+01 6.505304305864265113e-02 1.003291370777878964e-02 1.067786214649095358e-04
1.237500000000000000e+01 6.480558795421384466e-02 9.985980440047569767e-03 1.068587898787518552e-04
1.240000000000000036e+01 6.455253447566647318e-02 9.937795180718239987e-03 1.071631103617983171e-04
1.242500000000000071e+01 6.429384997350862108e-02 9.888246193870145473e-03 1.075193600993952741e-04
1.244999999999999929e+01 6.402990732375765659e-02 9.837377296258636994e-03 1.075936847038974463e-04
1.247499999999999964e+01 6.376157953650690713e-02 9.785613580112113158e-03 1.071531585058255529e-04
1.250000000000000000e+01 6.349025588987861068e-02 9.733721329364926692e-03 1.062584661816072176e-04
1.252500000000000036e+01 6.321764980506849874e-02 9.682515696033077574e-03 1.051666183393535855e-04
1.255000000000000071e+01 6.294544906455558364e-02 9.632511003692343157e-03 1.041127325507841338e-04
1.257499999999999929e+01 6.267498876965837962e-02 9.583835838639061591e-03 1.031926197311986478e-04
1.259999999999999964e+01 6.240708098359173256e-02 9.536415655267773545e-03 1.023133995399985057e-04
1.262500000000000000e+01 6.214205580698325959e-02 9.490187452633108700e-03 1.012726372444012649e-04
1.265000000000000036e+01 6.187994978263741674e-02 9.445158975177036717e-03 9.995059584893169473e-05
1.267500000000000071e+01 6.162067994663957687e-02 9.401297677410184669e-03 9.843983858270804522e-05
1.269999999999999929e+01 6.136408765022642597e-02 9.358425128397357060e-03 9.697026357644063644e-05
1.272499999999999964e+01 6.110989242502255087e-02 9.316262195628951040e-03 9.571468593923783603e-05
1.275000000000000000e+01 6.085768703792709955e-02 9.274533020485250384e-03 9.466839592445467526e-05
1.277500000000000036e+01 6.060705784900347060e-02 9.233016520323872670e-03 9.367670761159388806e-05
1.280000000000000071e+01 6.035779340078588351e-02 9.191588991656318361e-03 9.260724559964728466e-05
1.282499999999999929e+01 6.011002209731377416e-02 9.150281841000832903e-03 9.150932163021934570e-05
1.284999999999999964e+01 5.986414608095073919e-02 9.109298309122096024e-03 9.059113569244801455e-05
1.287500000000000000e+01 5.962061026602750308e-02 9.068969036416092006e-03 9.006785901678086099e-05
1.290000000000000036e+01 5.937966365044703571e-02 9.029656063568836447e-03 9.002369374102273277e-05
1.292500000000000071e+01 5.914124095918377871e-02 8.991633718273078779e-03 9.039669014127867238e-05
1.294999999999999929e+01 5.890496932431123905e-02 8.955011654281405664e-03 9.103408224327723451e-05
1.297499999999999964e+01 5.867024266499792917e-02 8.919728510220010370e-03 9.173866462362639254e-05
1.300000000000000000e+01 5.843632957076188433e-02 8.885594966195640987e-03 9.230716739890339618e-05
1.302500000000000036e+01 5.820249669713666724e-02 8.852354856295277519e-03 9.258984290165243772e-05
1.305000000000000071e+01 5.796811249572783598e-02 8.819735724464407289e-03 9.256390679533070629e-05
1.307499999999999929e+01 5.773268293353030212e-02 8.787470709168701544e-03 9.230628524950589399e-05
1.309999999999999964e+01 5.749584613514598791e-02 8.755300007163896794e-03 9.186029330114251976e-05
1.312500000000000000e+01 5.725742189352167610e-02 8.722972429633955860e-03 9.119944653954007753e-05
1.315000000000000036e+01 5.701751792061841156e-02 8.690249826475338404e-03 9.032060396719316861e-05
1.317500000000000071e+01 5.677658844724065013e-02 8.656914300336210691e-03 8.930328073431155218e-05
1.319999999999999929e+01 5.653538578889565763e-02 8.622794396702375408e-03 8.826586817282077986e-05
1.322499999999999964e+01 5.629484339946647792e-02 8.587805917872174538e-03 8.733908758353208651e-05
1.325000000000000000e+01 5.605592102857772513e-02 8.551966963081213124e-03 8.667635199759388207e-05
1.327500000000000036e+01 5.581942767079453582e-02 8.515374117843747814e-03 8.638653060123033440e-05
1.330000000000000071e+01 5.558590606214711127e-02 8.478165136737516455e-03 8.645484607419347614e-05
1.332499999999999929e+01 5.535565733970142926e-02 8.440491141416714763e-03 8.675334970415860339e-05
1.334999999999999964e+01 5.512887651952914914e-02 8.402511867243446855e-03 8.716274301041266660e-05
1.337500000000000000e+01 5.490576039091683846e-02 8.364391012946725823e-03 8.767222835871507235e-05
1.340000000000000036e+01 5.468648649890674174e-02 8.326265780022368973e-03 8.833012985669484458e-05
1.342500000000000071e+01 5.447111768333706694e-02 8.288223083938646776e-03 8.912898678419877774e-05
1.344999999999999929e+01 5.425955340607324651e-02 8.250299396007904421e-03 8.995056383828342671e-05
1.347499999999999964e+01 5.405158375079045091e-02 8.212493737359181922e-03 9.060233180789509504e-05
1.350000000000000000e+01 5.384700664782431090e-02 8.174799581960542211e-03 9.093346435874991626e-05
1.352500000000000036e+01 5.364570911640766798e-02 8.137245276819159157e-03 9.092057517620560415e-05
1.355000000000000071e+01 5.344765487795229836e-02 8.099908946758660466e-03 9.064876034230110043e-05
1.357499999999999929e+01 5.325281158514554025e-02 8.062881411125998737e-03 9.026724238588940347e-05
1.359999999999999964e+01 5.306106724366545929e-02 8.026183773297817375e-03 8.991644711590198521e-05
1.362500000000000000e+01 5.287217470037285094e-02 7.989699785146513189e-03 8.964535019345930007e-05
1.365000000000000036e+01 5.268575318393996232e-02 7.953187677579990830e-03 8.940448191642644228e-05
1.367500000000000071e+01 5.250134858126984799e-02 7.916350071776833558e-03 8.910324868280441481e-05
1.369999999999999929e+01 5.231853388104355101e-02 7.878894405861501526e-03 8.867871728914907751e-05
1.372499999999999964e+01 5.213701360016129854e-02 7.840560023476429025e-03 8.814365869155153831e-05
1.375000000000000000e+01 5.195668160684872167e-02 7.801127800361427889e-03 8.761197557185368672e-05
1.377500000000000036e+01 5.177758610636228748e-02 7.760442543039971705e-03 8.724511169020842847e-05
1.380000000000000071e+01 5.159982373913517273e-02 7.718477480186265380e-03 8.710547783834045646e-05
1.382499999999999929e+01 5.142346656487788853e-02 7.675406994494551015e-03 8.708504624046327846e-05
1.384999999999999964e+01 5.124858951115748157e-02 7.631600290202186603e-03 8.698837574811476637e-05
1.387500000000000000e+01 5.107536003453424373e-02 7.587508761738717862e-03 8.667392288647534531e-05
1.390000000000000036e+01 5.090409921966493334e-02 7.543517251055164088e-03 8.614668185924530676e-05
1.392500000000000071e+01 5.073525016597704718e-02 7.499850466374482182e-03 8.554851845015947333e-05
1.394999999999999929e+01 5.056926675593713394e-02 7.456569510643020621e-03 8.503371544305992225e-05
1.397499999999999964e+01 5.040651267535285751e-02 7.413634384793112847e-03 8.468196665242430903e-05
1.400000000000000000e+01 5.024722531462320896e-02 7.370988315073191688e-03 8.453497910828446712e-05
1.402500000000000036e+01 5.009151065233163197e-02 7.328619059415359543e-03 8.463662300542637595e-05
1.405000000000000071e+01 4.993933589011431001e-02 7.286561270157108049e-03 8.502916448349425035e-05
1.407499999999999929e+01 4.979052018231013704e-02 7.244854823431523712e-03 8.574647297529737087e-05
1.409999999999999964e+01 4.964472518038237636e-02 7.203519783401861852e-03 8.677426552858378671e-05
1.412500000000000000e+01 4.950146886939182922e-02 7.162581241039879358e-03 8.799017466670193551e-05
1.415000000000000036e+01 4.936019875687779751e-02 7.122110680685728341e-03 8.917347826245530925e-05
1.417500000000000071e+01 4.922041212817421241e-02 7.082232708557421007e-03 9.009830694056292233e-05
1.419999999999999929e+01 4.908175919669447579e-02 7.043086652350757232e-03 9.064596010459353558e-05
1.422499999999999964e+01 4.894406282742275183e-02 7.004773836385719959e-03 9.085578602913301394e-05
1.425000000000000000e+01 4.880723788602044783e-02 6.967331088598439567e-03 9.086587401470750986e-05
1.427500000000000036e+01 4.867117102182237642e-02 6.930752542907430043e-03 9.077099701069528913e-05
1.430000000000000071e+01 4.853566629585111258e-02 6.895044506753766032e-03 9.056952188395370217e-05
1.432499999999999929e+01 4.840051380919758311e-02 6.860265404725942803e-03 9.015736135348561078e-05
1.434999999999999964e+01 4.826562416395172722e-02 6.826518856093025632e-03 8.948564469763369911e-05
1.437500000000000000e+01 4.813110074427677521e-02 6.793911899325757661e-03 8.866087598020385525e-05
1.440000000000000036e+01 4.799716321523301438e-02 6.762499836037751122e-03 8.790441936718707179e-05
1.442500000000000071e+01 4.786395783859771075e-02 6.732219240012636725e-03 8.741110145361744629e-05
1.444999999999999929e+01 4.773137582134222290e-02 6.702814286860666812e-03 8.729984403566050139e-05
1.447499999999999964e+01 4.759898979573044808e-02 6.673802645030809527e-03 8.749830340631887604e-05
1.450000000000000000e+01 4.746616105269640951e-02 6.644570806270348913e-03 8.779274355627421226e-05
